"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-01-31","0.00","0.0","0.0","47","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-01","0.22","0.0","0.0","44","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-02","0.38","0.0","0.0","59","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-03","0.16","0.0","0.0","50","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-04","0.09","0.0","0.0","53","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-05","0.61","0.0","0.0","49","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-06","0.71","0.0","0.0","57","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-07","0.72","0.0","0.0","58","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-08","0.15","0.0","0.0","56","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-09","0.49","0.0","0.0","53","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-10","0.00","0.0","0.0","55","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-11","0.00","0.0","0.0","57","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-12","0.00","0.0","0.0","63","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-13","0.00","0.0","0.0","57","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-14","0.00","0.0","0.0","60","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-15","0.00","0.0","0.0","63","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-16","0.00","0.0","0.0","62","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-17","0.00","0.0","0.0","62","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-18","0.00","0.0","0.0","57","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-19","0.02","0.0","0.0","58","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-20","0.00","0.0","0.0","57","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-21","0.00","0.0","0.0","61","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-22","0.00","0.0","0.0","57","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-23","0.00","0.0","0.0","59","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-24","0.00","0.0","0.0","59","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-25","0.02","0.0","0.0","52","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-26","0.11","0.0","0.0","54","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-27","0.26","0.0","0.0","56","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-02-28","0.00","0.0","0.0","58","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-01","0.00","0.0","0.0","58","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-02","0.01","0.0","0.0","58","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-03","0.00","0.0","0.0","58","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-04","0.00","0.0","0.0","59","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-05","0.00","0.0","0.0","61","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-06","0.00","0.0","0.0","66","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-07","0.00","0.0","0.0","68","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-08","0.00","0.0","0.0","69","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-09","0.00","0.0","0.0","69","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-10","0.00","0.0","0.0","66","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-11","0.17","0.0","0.0","58","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-12","0.00","0.0","0.0","69","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-13","0.01","0.0","0.0","68","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-14","1.71","0.0","0.0","58","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-15","0.93","0.0","0.0","62","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-16","0.00","0.0","0.0","66","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-17","0.11","0.0","0.0","58","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-18","0.00","0.0","0.0","64","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-19","0.00","0.0","0.0","66","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-20","0.48","0.0","0.0","67","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-21","0.06","0.0","0.0","60","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-22","0.10","0.0","0.0","56","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-23","0.71","0.0","0.0","55","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-24","0.20","0.0","0.0","57","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-25","0.26","0.0","0.0","61","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-26","0.00","0.0","0.0","74","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-27","0.04","0.0","0.0","72","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-28","0.00","0.0","0.0","62","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-29","0.00","0.0","0.0","69","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-30","0.00","0.0","0.0","69","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-03-31","0.44","0.0","0.0","54","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-01","0.13","0.0","0.0","56","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-02","0.01","0.0","0.0","59","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-03","0.19","0.0","0.0","54","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-04","0.00","0.0","0.0","58","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-05","0.14","0.0","0.0","61","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-06","0.05","0.0","0.0","58","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-07","0.03","0.0","0.0","60","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-08","0.01","0.0","0.0","61","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-09","0.00","0.0","0.0","66","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-10","0.08","0.0","0.0","62","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-11","0.34","0.0","0.0","58","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-12","0.00","0.0","0.0","59","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-13","0.33","0.0","0.0","55","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-14","0.31","0.0","0.0","54","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-15","0.00","0.0","0.0","60","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-16","0.00","0.0","0.0","75","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-17","0.00","0.0","0.0","76","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-18","0.00","0.0","0.0","78","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-19","0.00","0.0","0.0","78","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-20","0.00","0.0","0.0","82","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-21","0.00","0.0","0.0","62","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-22","0.00","0.0","0.0","62","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-23","0.14","0.0","0.0","53","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-24","0.24","0.0","0.0","55","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-25","0.01","0.0","0.0","64","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-26","0.01","0.0","0.0","61","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-27","0.00","0.0","0.0","82","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-28","0.00","0.0","0.0","69","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-29","0.00","0.0","0.0","64","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-04-30","0.00","0.0","0.0","71","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-01","0.00","0.0","0.0","74","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-02","0.00","0.0","0.0","71","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-03","0.00","0.0","0.0","77","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-04","0.00","0.0","0.0","64","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-05","0.04","0.0","0.0","63","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-06","0.08","0.0","0.0","65","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-07","0.00","0.0","0.0","74","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-08","0.00","0.0","0.0","81","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-09","0.00","0.0","0.0","84","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-10","0.00","0.0","0.0","72","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-11","0.40","0.0","0.0","61","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-12","0.13","0.0","0.0","56","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-13","0.01","0.0","0.0","65","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-14","0.00","0.0","0.0","72","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-15","0.01","0.0","0.0","61","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-16","0.02","0.0","0.0","59","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-17","0.00","0.0","0.0","71","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-18","0.00","0.0","0.0","79","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-19","0.02","0.0","0.0","64","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-20","0.01","0.0","0.0","75","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-21","0.00","0.0","0.0","74","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-22","0.02","0.0","0.0","59","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-23","0.00","0.0","0.0","61","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-24","0.00","0.0","0.0","67","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-25","0.00","0.0","0.0","66","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-26","0.00","0.0","0.0","70","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-27","0.00","0.0","0.0","79","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-28","0.00","0.0","0.0","86","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-29","0.00","0.0","0.0","83","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-30","0.00","0.0","0.0","79","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-05-31","0.00","0.0","0.0","85","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-01","0.40","0.0","0.0","64","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-02","0.15","0.0","0.0","61","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-03","0.06","0.0","0.0","67","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-04","0.00","0.0","0.0","76","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-05","0.00","0.0","0.0","86","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-06","0.00","0.0","0.0","90","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-07","0.00","0.0","0.0","92","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-08","0.00","0.0","0.0","93","60",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-09","0.00","0.0","0.0","91","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-10","0.00","0.0","0.0","81","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-11","0.00","0.0","0.0","81","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-12","0.00","0.0","0.0","75","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-13","0.00","0.0","0.0","78","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-14","0.00","0.0","0.0","87","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-15","0.00","0.0","0.0","91","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-16","0.00","0.0","0.0","79","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-17","0.00","0.0","0.0","82","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-18","0.00","0.0","0.0","84","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-19","0.00","0.0","0.0","76","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-20","0.00","0.0","0.0","81","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-21","0.00","0.0","0.0","83","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-22","0.00","0.0","0.0","80","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-23","0.00","0.0","0.0","84","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-24","0.00","0.0","0.0","87","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-25","0.00","0.0","0.0","92","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-26","0.00","0.0","0.0","96","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-27","0.00","0.0","0.0","92","70",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-28","0.00","0.0","0.0","83","69",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-29","0.00","0.0","0.0","91","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-06-30","0.00","0.0","0.0","92","60",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-01","0.00","0.0","0.0","97","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-02","0.00","0.0","0.0","98","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-03","0.00","0.0","0.0","96","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-04","0.00","0.0","0.0","96","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-05","0.00","0.0","0.0","97","66",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-06","0.00","0.0","0.0","93","62",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-07","0.00","0.0","0.0","88","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-08","0.00","0.0","0.0","91","60",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-09","0.00","0.0","0.0","87","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-10","0.00","0.0","0.0","80","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-11","0.00","0.0","0.0","72","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-12","0.02","0.0","0.0","83","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-13","0.07","0.0","0.0","82","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-14","0.00","0.0","0.0","85","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-15","0.00","0.0","0.0","83","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-16","0.00","0.0","0.0","81","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-17","0.00","0.0","0.0","89","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-18","0.00","0.0","0.0","98","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-19","0.00","0.0","0.0","98","65",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-20","0.00","0.0","0.0","87","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-21","0.00","0.0","0.0","78","60",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-22","0.00","0.0","0.0","72","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-23","0.00","0.0","0.0","81","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-24","0.00","0.0","0.0","84","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-25","0.18","0.0","0.0","68","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-26","0.40","0.0","0.0","73","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-27","0.00","0.0","0.0","78","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-28","0.00","0.0","0.0","87","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-29","0.00","0.0","0.0","97","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-30","0.00","0.0","0.0","104","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-07-31","0.00","0.0","0.0","101","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-01","0.00","0.0","0.0","98","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-02","0.00","0.0","0.0","80","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-03","0.00","0.0","0.0","84","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-04","0.00","0.0","0.0","83","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-05","0.00","0.0","0.0","78","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-06","0.00","0.0","0.0","80","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-07","0.00","0.0","0.0","87","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-08","0.00","0.0","0.0","83","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-09","0.00","0.0","0.0","86","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-10","0.00","0.0","0.0","87","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-11","0.00","0.0","0.0","90","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-12","0.00","0.0","0.0","90","66",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-13","0.00","0.0","0.0","86","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-14","0.01","0.0","0.0","75","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-15","0.00","0.0","0.0","78","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-16","0.00","0.0","0.0","84","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-17","0.00","0.0","0.0","89","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-18","0.00","0.0","0.0","96","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-19","0.00","0.0","0.0","97","62",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-20","0.00","0.0","0.0","81","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-21","0.00","0.0","0.0","79","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-22","0.00","0.0","0.0","85","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-23","0.00","0.0","0.0","87","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-24","0.00","0.0","0.0","83","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-25","0.00","0.0","0.0","85","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-26","0.00","0.0","0.0","89","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-27","0.00","0.0","0.0","89","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-28","0.00","0.0","0.0","83","64",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-29","0.29","0.0","0.0","75","63",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-30","0.52","0.0","0.0","72","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-08-31","0.00","0.0","0.0","75","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-01","0.15","0.0","0.0","77","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-02","0.26","0.0","0.0","72","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-03","0.00","0.0","0.0","67","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-04","0.00","0.0","0.0","69","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-05","0.01","0.0","0.0","66","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-06","0.14","0.0","0.0","59","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-07","0.00","0.0","0.0","75","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-08","0.00","0.0","0.0","82","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-09","0.00","0.0","0.0","82","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-10","0.00","0.0","0.0","87","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-11","0.00","0.0","0.0","94","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-12","0.00","0.0","0.0","89","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-13","0.00","0.0","0.0","76","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-14","0.02","0.0","0.0","59","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-15","0.01","0.0","0.0","64","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-16","0.01","0.0","0.0","71","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-17","0.50","0.0","0.0","68","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-18","0.00","0.0","0.0","75","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-19","0.00","0.0","0.0","80","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-20","0.00","0.0","0.0","78","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-21","0.09","0.0","0.0","69","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-22","0.00","0.0","0.0","71","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-23","0.00","0.0","0.0","75","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-24","0.00","0.0","0.0","78","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-25","0.17","0.0","0.0","66","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-26","0.00","0.0","0.0","70","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-27","0.00","0.0","0.0","72","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-28","0.00","0.0","0.0","79","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-29","0.00","0.0","0.0","81","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-09-30","0.00","0.0","0.0","71","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2015-10-01","0.00","0.0","0.0","75","49",
